result-index	lemma
806	zahrožovat
806	zahrožování
807	hrozívat
807	hrozívání
808	ohrozit
808	ohrožení
809	pohrozit
809	pohrození
810	vohrožovat
810	vohrožování
811	hrozit
811	hrození
812	zahrozit
812	zahrození
813	vyhrožovat
813	vyhrožování
814	ohrožovávat
814	ohrožovávání
815	zahrožovávat
815	zahrožovávání
816	vyvyhrožovávat
816	vyvyhrožovávání
817	vyvyhrožovat
817	vyvyhrožování
818	vyhrožovávat
818	vyhrožovávání
819	vohrožovávat
819	vohrožovávání
820	zhrozit
820	zhrození
821	vyhrozit
821	vyhrožení
822	ohrožovat
822	ohrožování
823	peklovat
823	peklování
824	peklovávat
824	peklovávání
825	tupat
825	tupání
826	zatupat
826	zatupání
827	zatupávat
827	zatupávání
828	ztupnout
828	ztupnutí
829	tupnout
829	tupnutí
830	tupávat
830	tupávání
831	znovuzmrazit
831	znovuzmrazení
832	vhrdlolhát
832	vhrdlolhaní
833	zlogizovávat
833	zlogizovávání
834	zlogicizovat
834	zlogicizování
835	zlogizovat
835	zlogizování
836	logizovat
836	logizování
837	zlogicizovávat
837	zlogicizovávání
838	logizovávat
838	logizovávání
839	zestřízlivit
839	zestřízlivení
840	zestřízlivovat
840	zestřízlivování
841	zestřízlivovávat
841	zestřízlivovávání
842	šafářovat
842	šafářování
843	šafářovávat
843	šafářovávání
844	fiškusovat
844	fiškusování
845	fiškusovávat
845	fiškusovávání
846	vyspolírovat
846	vyspolírování
847	vyspolírovávat
847	vyspolírovávání
848	garantovávat
848	garantovávání
849	garantovat
849	garantování
850	lajdávat
850	lajdávání
851	lajdačívat
851	lajdačívání
852	prolajdávat
852	prolajdávání
853	nalajdávat
853	nalajdávání
854	zalajdávat
854	zalajdávání
855	prolajdačit
855	prolajdačení
856	zalajdat
856	zalajdání
857	lajdat
857	lajdání
858	lajdačit
858	lajdačení
859	dolajdat
859	dolajdání
860	dolajdávat
860	dolajdávání
861	zalajdačit
861	zalajdačení
862	prolajdat
862	prolajdání
863	nalajdat
863	nalajdání
864	přebobřit
864	přebobření
865	vypřádat
865	vypřádání
866	vypřádávat
866	vypřádávání
867	taranovat
867	taranování
868	taranovávat
868	taranovávání
869	zjevištnit
869	zjevištnění
870	rozdouvat
870	rozdouvání
871	rozdouvávat
871	rozdouvávání
872	zlověštit
872	zlověstění
873	zlověstívat
873	zlověstívání
874	zčipernět
874	zčipernění
875	kyblíčkovat
875	kyblíčkování
876	kyblíčkovávat
876	kyblíčkovávání
877	prokopat
877	prokopání
878	prosírat
878	prosírání
879	nasírat
879	nasírání
880	předkopávat
880	předkopávání
881	podkopnout
881	podkopnutí
882	skopat
882	skopání
883	pogumovávat
883	pogumovávání
884	předkopat
884	předkopání
885	nagumovat
885	nagumování
886	přisrat
886	přisrání
887	kopat
887	kopání
888	přibotičkovat
888	přibotičkování
889	okopnout
889	okopnutí
890	dovysrat
890	dovysrání
891	botičkovat
891	botičkování
892	zkopat
892	zkopání
893	posrávat
893	posrávání
894	kopnout
894	kopnutí
895	ukopávat
895	ukopávání
896	progumovat
896	progumování
897	zakopat
897	zakopání
898	prosrat
898	prosrání
899	překopat
899	překopání
900	nagumovávat
900	nagumovávání
901	pokopat
901	pokopání
902	progumovávat
902	progumovávání
903	odkopávat
903	odkopávání
904	dokopávat
904	dokopávání
905	nakopat
905	nakopání
906	posrat
906	posrání
907	předposrat
907	předposrání
908	nakopávat
908	nakopávání
909	zasrat
909	zasrání
910	odkopat
910	odkopání
911	vygumovat
911	vygumování
912	gumovat
912	gumování
913	gumovávat
913	gumovávání
914	překopávat
914	překopávání
915	odsrat
915	odsrání
916	vysrat
916	vysrání
917	nasírávat
917	nasírávání
918	dokopat
918	dokopání
919	předkopnout
919	předkopnutí
920	pokopávat
920	pokopávání
921	pogumovat
921	pogumování
922	skopávat
922	skopávání
923	překopnout
923	překopnutí
924	zabotičkovávat
924	zabotičkovávání
925	vykopnout
925	vykopnutí
926	přibotičkovávat
926	přibotičkovávání
927	přikopat
927	přikopání
928	přikopnout
928	přikopnutí
929	zakopnout
929	zakopnutí
930	skopnout
930	skopnutí
931	zkopávat
931	zkopávání
932	odkopnout
932	odkopnutí
933	posrávávat
933	posrávávání
934	vykopat
934	vykopání
935	kopávat
935	kopávání
936	vykopávat
936	vykopávání
937	dokopnout
937	dokopnutí
938	prokopnout
938	prokopnutí
939	rozesrat
939	rozesrání
940	ukopnout
940	ukopnutí
941	rozkopat
941	rozkopání
942	srát
942	sraní
943	nasrat
943	nasrání
944	vokopat
944	vokopání
945	zabotičkovat
945	zabotičkování
946	obkopat
946	obkopání
947	podkopat
947	podkopání
948	prokopávat
948	prokopávání
949	podkopávat
949	podkopávání
950	nakopnout
950	nakopnutí
951	okopávat
951	okopávání
952	rozkopnout
952	rozkopnutí
953	botičkovávat
953	botičkovávání
954	vygumovávat
954	vygumovávání
955	vkopat
955	vkopání
956	vkopnout
956	vkopnutí
957	vkopávat
957	vkopávání
958	rozkopávat
958	rozkopávání
959	zakopávat
959	zakopávání
960	obkopávat
960	obkopávání
961	usrat
961	usrání
962	okopat
962	okopání
963	přikopávat
963	přikopávání
964	vokopávat
964	vokopávání
965	ukopat
965	ukopání
966	prosírávat
966	prosírávání
967	ukřikovat
967	ukřikování
968	ukřikovávat
968	ukřikovávání
969	lesknout
969	lesknutí
970	odleštit
970	odleštění
971	vylešťovávat
971	vylešťovávání
972	předleštit
972	předleštění
973	zalešťovat
973	zalešťování
974	zalesknout
974	zalesknutí
975	oleštit
975	oleštění
976	dolešťovat
976	dolešťování
977	vyleštit
977	vyleštění
978	leštit
978	leštění
979	dolešťovávat
979	dolešťovávání
980	poleštit
980	poleštění
981	zaleštit
981	zaleštění
982	zalešťovávat
982	zalešťovávání
983	leštívat
983	leštívání
984	rozleštit
984	rozleštění
985	vylešťovat
985	vylešťování
986	zleštit
986	zleštění
987	doleštit
987	doleštění
988	přeleštit
988	přeleštění
989	naleštit
989	naleštění
990	zmútit
990	zmútění
991	vytérovat
991	vytérování
992	vytérovávat
992	vytérovávání
993	térovat
993	térování
994	térovávat
994	térovávání
995	přeevidovávat
995	přeevidovávání
996	evidovat
996	evidování
997	přeevidovat
997	přeevidování
998	zaevidovávat
998	zaevidovávání
999	evidovávat
999	evidovávání
1000	zaevidovat
1000	zaevidování
1001	mukat
1001	mukání
1002	zamuknout
1002	zamuknutí
1003	zamukat
1003	zamukání
1004	mukávat
1004	mukávání
1005	zamukávat
1005	zamukávání
1006	muknout
1006	muknutí
1007	narkotizovat
1007	narkotizování
1008	narkotizovávat
1008	narkotizovávání
1009	probledávávat
1009	probledávávání
1010	poblednout
1010	poblednutí
1011	probledávat
1011	probledávání
1012	blednout
1012	blednutí
1013	problednout
1013	problednutí
1014	zmamutovatět
1014	zmamutovatění
1015	medovat
1015	medování
1016	medovávat
1016	medovávání
1017	zamedovat
1017	zamedování
1018	zamedovávat
1018	zamedovávání
1019	zkoksovatět
1019	zkoksovatění
1020	zhybnět
1020	zhybnění
1021	diakritizovat
1021	diakritizování
1022	diakritizovávat
1022	diakritizovávání
1023	zrůzňovávat
1023	zrůzňovávání
1024	rozrůzňovat
1024	rozrůzňování
1025	rozrůznit
1025	rozrůznění
1026	různívat
1026	různívání
1027	zrůznit
1027	zrůznění
1028	zrůzňovat
1028	zrůzňování
1029	různit
1029	různění
1030	rozrůzňovávat
1030	rozrůzňovávání
1031	odrůznit
1031	odrůznění
1032	zvlídňovat
1032	zvlídňování
1033	zvlídňovávat
1033	zvlídňovávání
1034	zahourat
1034	zahourání
1035	zahourávat
1035	zahourávání
1036	znevrlet
1036	znevrlení
1037	zryšavět
1037	zryšavění
1038	antagonizovávat
1038	antagonizovávání
1039	antagonizovat
1039	antagonizování
1040	anulovat
1040	anulování
1041	anulovávat
1041	anulovávání
1042	znovuzažít
1042	znovuzažití
1043	znovuzažívat
1043	znovuzažívání
1044	znovuzažívávat
1044	znovuzažívávání
1045	cifrovat
1045	cifrování
1046	vycifrovat
1046	vycifrování
1047	zacifrovat
1047	zacifrování
1048	zacifrovávat
1048	zacifrovávání
1049	ocifrovávat
1049	ocifrovávání
1050	vycifrovávat
1050	vycifrovávání
1051	ocifrovat
1051	ocifrování
1052	cifrovávat
1052	cifrovávání
1053	naspídovat
1053	naspídování
1054	naspídovávat
1054	naspídovávání
1055	cídit
1055	cídění
1056	vycídit
1056	vycídění
1057	cídívat
1057	cídívání
1058	odebíhat
1058	odebíhání
1059	odeběhnout
1059	odeběhnutí
1060	odebíhávat
1060	odebíhávání
1061	masterovat
1061	masterování
1062	zmasterovat
1062	zmasterování
1063	zmasterovávat
1063	zmasterovávání
1064	zremasterovávat
1064	zremasterovávání
1065	remasterovávat
1065	remasterovávání
1066	masterovávat
1066	masterovávání
1067	zremasterovat
1067	zremasterování
1068	remasterovat
1068	remasterování
1069	detašovat
1069	detašování
1070	detašovávat
1070	detašovávání
1071	přečudlíkovat
1071	přečudlíkování
1072	přečudlíkovávat
1072	přečudlíkovávání
1073	zestraničtět
1073	zestraničtění
1074	ráčkovávat
1074	ráčkovávání
1075	zaráčkovávat
1075	zaráčkovávání
1076	zaráčkovat
1076	zaráčkování
1077	ráčkovat
1077	ráčkování
1078	absorbovat
1078	absorbování
1079	reabsorbovávat
1079	reabsorbovávání
1080	reabsorbovat
1080	reabsorbování
1081	absorbovávat
1081	absorbovávání
1082	vadnout
1082	vadnutí
1083	uvadat
1083	uvadání
1084	povadávat
1084	povadávání
1085	povadnout
1085	povadnutí
1086	uvadávat
1086	uvadávání
1087	uvadnout
1087	uvadnutí
1088	ovadnout
1088	ovadnutí
1089	povadat
1089	povadání
1090	spoluovládat
1090	spoluovládání
1091	spoluovládávat
1091	spoluovládávání
1092	rozdivočovávat
1092	rozdivočovávání
1093	divočet
1093	divočení
1094	divočívat
1094	divočívání
1095	zadivočet
1095	zadivočení
1096	rozdivočovat
1096	rozdivočování
1097	rozdivočet
1097	rozdivočení
1098	epilovat
1098	epilování
1099	epilovávat
1099	epilovávání
1100	zpruhovatět
1100	zpruhovatění
1101	pusinkovávat
1101	pusinkovávání
1102	pusinkovat
1102	pusinkování
1103	opusinkovávat
1103	opusinkovávání
1104	opusinkovat
1104	opusinkování
1105	polychromovat
1105	polychromování
1106	polychromovávat
1106	polychromovávání
1107	oštampilkovat
1107	oštampilkování
1108	přeštampilkovat
1108	přeštampilkování
1109	štampilkovávat
1109	štampilkovávání
1110	přeštampilkovávat
1110	přeštampilkovávání
1111	doštampilkovat
1111	doštampilkování
1112	oštampilkovávat
1112	oštampilkovávání
1113	štampilkovat
1113	štampilkování
1114	doštampilkovávat
1114	doštampilkovávání
1115	přecitlivět
1115	přecitlivění
1116	odestřít
1116	odestření
1117	zúčelnit
1117	zúčelnění
1118	vykontrfektovat
1118	vykontrfektování
1119	vykontrfektovávat
1119	vykontrfektovávání
1120	zpikhartit
1120	zpikhartění
1121	zpukřet
1121	zpukření
1122	sešmaťchat
1122	sešmaťchání
1123	sešmaťchávat
1123	sešmaťchávání
1124	zpateronásobnit
1124	zpateronásobnění
1125	hrobkovat
1125	hrobkování
1126	hrobkovávat
1126	hrobkovávání
1127	čapat
1127	čapání
1128	přičapnout
1128	přičapnutí
1129	počapat
1129	počapání
1130	čapnout
1130	čapnutí
1131	načapávat
1131	načapávání
1132	vyčapávat
1132	vyčapávání
1133	počapávat
1133	počapávání
1134	čapávat
1134	čapávání
1135	načapat
1135	načapání
1136	počapnout
1136	počapnutí
1137	vyčapat
1137	vyčapání
1138	zakanout
1138	zakanutí
1139	ukaňhávat
1139	ukaňhávání
1140	kanout
1140	kanutí
1141	zkaňkat
1141	zkaňkání
1142	dokaňhávat
1142	dokaňhávání
1143	ukaňhat
1143	ukaňhání
1144	kanívat
1144	kanívání
1145	kaňhávat
1145	kaňhávání
1146	vkanout
1146	vkanutí
1147	skanout
1147	skanutí
1148	pokaňkávat
1148	pokaňkávání
1149	dokaňhat
1149	dokaňhání
1150	zakaňkat
1150	zakaňkání
1151	pokaňkat
1151	pokaňkání
1152	kaňhat
1152	kaňhání
1153	ukanout
1153	ukanutí
1154	zakaňkávat
1154	zakaňkávání
1155	kaňkovávat
1155	kaňkovávání
1156	kaňkovat
1156	kaňkování
1157	kanit
1157	kanění
1158	vykanout
1158	vykanutí
1159	zkaňkávat
1159	zkaňkávání
1160	bootovat
1160	bootování
1161	bootovávat
1161	bootovávání
1162	rebootovat
1162	rebootování
1163	odbootovat
1163	odbootování
1164	dobootovávat
1164	dobootovávání
1165	dobootovat
1165	dobootování
1166	přebootovávat
1166	přebootovávání
1167	přebootovat
1167	přebootování
1168	rebootovávat
1168	rebootovávání
1169	odbootovávat
1169	odbootovávání
1170	nabootovat
1170	nabootování
1171	nabootovávat
1171	nabootovávání
1172	zabootovávat
1172	zabootovávání
1173	zabootovat
1173	zabootování
1174	dosíťovat
1174	dosíťování
1175	sít
1175	setí
1176	nasévat
1176	nasévání
1177	zprosívávat
1177	zprosívávání
1178	osít
1178	osení
1179	podsévávat
1179	podsévávání
1180	dosíťovávat
1180	dosíťovávání
1181	podsít
1181	podsetí
1182	přisít
1182	přisetí
1183	přisévat
1183	přisévání
1184	přesévávat
1184	přesévávání
1185	posít
1185	posetí
1186	posévávat
1186	posévávání
1187	zasít
1187	zasetí
1188	prosíťovávat
1188	prosíťovávání
1189	zasévat
1189	zasévání
1190	rozesít
1190	rozsetí
1191	vysévat
1191	vysévání
1192	zasévávat
1192	zasévávání
1193	usíťovat
1193	usíťování
1194	sesíťovat
1194	sesíťování
1195	prosíťovat
1195	prosíťování
1196	sítovávat
1196	sítovávání
1197	osévat
1197	osévání
1198	nasévávat
1198	nasévávání
1199	přesévat
1199	přesévání
1200	přesít
1200	přesetí
1201	sítovat
1201	sítování
1202	dosít
1202	dosetí
1203	prosévávat
1203	prosévávání
1204	zasíťovávat
1204	zasíťovávání
1205	posévat
1205	posévání
1206	dosévávat
1206	dosévávání
1207	rozsévávat
1207	rozsévávání
1208	prosévat
1208	prosévání
1209	osévávat
1209	osévávání
1210	rozsévat
1210	rozsévání
